Ano;AGENCIA;Atributo;Valor
2026;COLTUR;Boutique_Guia;$115.00
2026;COLTUR;Totos_AlmuerzoCena_MenuBuffet;$21.00 
2026;COLTUR;Totos_MediaPension; $19.00 
2026;INKALAND TOURS IHR PERU SPEZIALIST;Classic_SimpleMat;$75.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Classic_Doble;$75.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Classic_Triple;$112.50
2026;INKALAND TOURS IHR PERU SPEZIALIST;Classic_Guia;$65.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Boutique_DobleMat_Rio;$135.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Boutique_Doble_Ciudad;$120.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Boutique_Guia;$110.00
2026;INKALAND TOURS IHR PERU SPEZIALIST;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;INKALAND TOURS IHR PERU SPEZIALIST;Totos_MediaPension; $19.00 
2026;GASTON SACAZE PERU;Classic_SimpleMat;$75.00
2026;GASTON SACAZE PERU;Classic_Doble;$75.00
2026;GASTON SACAZE PERU;Classic_Triple;$112.50
2026;GASTON SACAZE PERU;Classic_Guia;$70.00
2026;GASTON SACAZE PERU;Boutique_DobleMat_Rio;$135.00
2026;GASTON SACAZE PERU;Boutique_Doble_Ciudad;$120.00
2026;GASTON SACAZE PERU;Boutique_Guia;$110.00
2026;GASTON SACAZE PERU;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;GASTON SACAZE PERU;Totos_MediaPension; $19.00 
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Classic_SimpleMat;$70.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Classic_Doble;$70.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Classic_Triple;$105.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Classic_Guia;$60.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Boutique_DobleMat_Rio;$135.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Boutique_Doble_Ciudad;$120.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Boutique_Guia;$110.00
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;VIRACOCHA TURISMO INTERNACIONAL S.A.;Totos_MediaPension; $19.00 
2026;INTREPID TRAVEL;Classic_SimpleMat;$70.00
2026;INTREPID TRAVEL;Classic_Doble;$70.00
2026;INTREPID TRAVEL;Classic_Triple;$105.00
2026;INTREPID TRAVEL;Classic_Guia;$60.00
2026;INTREPID TRAVEL;Boutique_DobleMat_Rio;$135.00
2026;INTREPID TRAVEL;Boutique_Doble_Ciudad;$120.00
2026;INTREPID TRAVEL;Boutique_Guia;$110.00
2026;INTREPID TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;INTREPID TRAVEL;Totos_MediaPension; $19.00 
2026;KHIPU  GROUP  TRAVEL;Classic_SimpleMat;$70.00
2026;KHIPU  GROUP  TRAVEL;Classic_Doble;$70.00
2026;KHIPU  GROUP  TRAVEL;Classic_Triple;$105.00
2026;KHIPU  GROUP  TRAVEL;Classic_Guia;$60.00
2026;KHIPU  GROUP  TRAVEL;Boutique_DobleMat_Rio;$145.00
2026;KHIPU  GROUP  TRAVEL;Boutique_Doble_Ciudad;$130.00
2026;KHIPU  GROUP  TRAVEL;Boutique_Guia;$120.00
2026;KHIPU  GROUP  TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;KHIPU  GROUP  TRAVEL;Totos_MediaPension; $19.00 
2026;EXPERTIA- CONDOR TRAVEL;Classic_SimpleMat;$70.00
2026;EXPERTIA- CONDOR TRAVEL;Classic_Doble;$70.00
2026;EXPERTIA- CONDOR TRAVEL;Classic_Triple;$105.00
2026;EXPERTIA- CONDOR TRAVEL;Classic_Guia;$60.00
2026;EXPERTIA- CONDOR TRAVEL;Boutique_DobleMat_Rio;$135.00
2026;EXPERTIA- CONDOR TRAVEL;Boutique_Doble_Ciudad;$120.00
2026;EXPERTIA- CONDOR TRAVEL;Boutique_Guia;$110.00
2026;EXPERTIA- CONDOR TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;EXPERTIA- CONDOR TRAVEL;Totos_MediaPension; $18.00 
2026;AMAZONAS EXPLORER;Classic_SimpleMat;$70.00
2026;AMAZONAS EXPLORER;Classic_Doble;$70.00
2026;AMAZONAS EXPLORER;Classic_Triple;$105.00
2026;AMAZONAS EXPLORER;Classic_Guia;$60.00
2026;AMAZONAS EXPLORER;Boutique_DobleMat_Rio;$135.00
2026;AMAZONAS EXPLORER;Boutique_Doble_Ciudad;$120.00
2026;AMAZONAS EXPLORER;Boutique_Guia;$110.00
2026;AMAZONAS EXPLORER;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;AMAZONAS EXPLORER;Totos_MediaPension; $18.00 
2026;EXPLORANDES;Classic_SimpleMat;$70.00
2026;EXPLORANDES;Classic_Doble;$70.00
2026;EXPLORANDES;Classic_Triple;$105.00
2026;EXPLORANDES;Classic_Guia;$60.00
2026;EXPLORANDES;Boutique_DobleMat_Rio;$140.00
2026;EXPLORANDES;Boutique_Doble_Ciudad;$125.00
2026;EXPLORANDES;Boutique_Guia;$115.00
2026;EXPLORANDES;Totos_AlmuerzoCena_MenuBuffet;$21.00 
2026;EXPLORANDES;Totos_MediaPension; $19.00 
2026;PTS  PERU;Classic_SimpleMat;$70.00
2026;PTS  PERU;Classic_Doble;$70.00
2026;PTS  PERU;Classic_Triple;$105.00
2026;PTS  PERU;Classic_Guia;$60.00
2026;PTS  PERU;Boutique_DobleMat_Rio;$135.00
2026;PTS  PERU;Boutique_Doble_Ciudad;$120.00
2026;PTS  PERU;Boutique_Guia;$110.00
2026;PTS  PERU;Totos_AlmuerzoCena_MenuBuffet;$20.00 
2026;PTS  PERU;Totos_MediaPension; $19.00 
2026;LATEMOTION E.I.R.L.;Classic_SimpleMat;$70.00
2026;LATEMOTION E.I.R.L.;Classic_Doble;$70.00
2026;LATEMOTION E.I.R.L.;Classic_Triple;$105.00
2026;LATEMOTION E.I.R.L.;Classic_Guia;$60.00
2026;LATEMOTION E.I.R.L.;Boutique_DobleMat_Rio;$150.00
2026;LATEMOTION E.I.R.L.;Boutique_Doble_Ciudad;$135.00
2026;LATEMOTION E.I.R.L.;Boutique_Guia;$125.00
2026;LATEMOTION E.I.R.L.;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;LATEMOTION E.I.R.L.;Totos_MediaPension; $18.00 
2026;FACE AU PÉROU ;Classic_SimpleMat;$70.00
2026;FACE AU PÉROU ;Classic_Doble;$70.00
2026;FACE AU PÉROU ;Classic_Triple;$105.00
2026;FACE AU PÉROU ;Classic_Guia;$60.00
2026;FACE AU PÉROU ;Boutique_DobleMat_Rio;$135.00
2026;FACE AU PÉROU ;Boutique_Doble_Ciudad;$120.00
2026;FACE AU PÉROU ;Boutique_Guia;$110.00
2026;FACE AU PÉROU ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;FACE AU PÉROU ;Totos_MediaPension; $18.00 
2026;;Classic_SimpleMat;$75.00
2026;;Classic_Doble;$75.00
2026;;Classic_Triple;$112.50
2026;;Classic_Guia;$65.00
2026;;Boutique_DobleMat_Rio;$140.00
2026;;Boutique_Doble_Ciudad;$125.00
2026;;Boutique_Guia;$115.00
2026;;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;;Totos_MediaPension; $18.00 
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Classic_SimpleMat;$80.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Classic_Doble;$80.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Classic_Triple;$120.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Classic_Guia;$70.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Boutique_DobleMat_Rio;$145.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Boutique_Doble_Ciudad;$130.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Boutique_Guia;$120.00
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;SOUTH AMERICA  PLANET   AMAZING  HOLIDAYS TOURS SAC;Totos_MediaPension; $18.00 
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Classic_SimpleMat;$80.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Classic_Doble;$80.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Classic_Triple;$120.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Classic_Guia;$70.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Boutique_DobleMat_Rio;$145.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Boutique_Doble_Ciudad;$130.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Boutique_Guia;$120.00
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;SOUTH AMERICA  PLANET    AMERICA TREK SAC;Totos_MediaPension; $18.00 
2026;ATIPAX GROUP;Classic_SimpleMat;$70.00
2026;ATIPAX GROUP;Classic_Doble;$70.00
2026;ATIPAX GROUP;Classic_Triple;$105.00
2026;ATIPAX GROUP;Classic_Guia;$60.00
2026;ATIPAX GROUP;Boutique_DobleMat_Rio;$145.00
2026;ATIPAX GROUP;Boutique_Doble_Ciudad;$130.00
2026;ATIPAX GROUP;Boutique_Guia;$120.00
2026;ATIPAX GROUP;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;ATIPAX GROUP;Totos_MediaPension; $19.00 
2026;Q INTI;Classic_SimpleMat;$80.00
2026;Q INTI;Classic_Doble;$80.00
2026;Q INTI;Classic_Triple;$120.00
2026;Q INTI;Classic_Guia;$70.00
2026;Q INTI;Boutique_DobleMat_Rio;$145.00
2026;Q INTI;Boutique_Doble_Ciudad;$130.00
2026;Q INTI;Boutique_Guia;$120.00
2026;Q INTI;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;Q INTI;Totos_MediaPension; $18.00 
2026;VIPAC LATAM;Classic_SimpleMat;$65.00
2026;VIPAC LATAM;Classic_Doble;$65.00
2026;VIPAC LATAM;Classic_Triple;$97.50
2026;VIPAC LATAM;Classic_Guia;$65.00
2026;VIPAC LATAM;Boutique_DobleMat_Rio;$115.00
2026;VIPAC LATAM;Boutique_Doble_Ciudad;$100.00
2026;VIPAC LATAM;Boutique_Guia;$100.00
2026;VIPAC LATAM;Totos_AlmuerzoCena_MenuBuffet;$17.00 
2026;VIPAC LATAM;Totos_MediaPension; $18.00 
2026;VIPAC PÚBLICO;Classic_SimpleMat;$65.00
2026;VIPAC PÚBLICO;Classic_Doble;$65.00
2026;VIPAC PÚBLICO;Classic_Triple;$97.50
2026;VIPAC PÚBLICO;Classic_Guia;$65.00
2026;VIPAC PÚBLICO;Boutique_DobleMat_Rio;$140.00
2026;VIPAC PÚBLICO;Boutique_Doble_Ciudad;$125.00
2026;VIPAC PÚBLICO;Boutique_Guia;$100.00
2026;VIPAC PÚBLICO;Totos_AlmuerzoCena_MenuBuffet;$17.00 
2026;VIPAC PÚBLICO;Totos_MediaPension; $18.00 
2026;PERURESPONSABILE.IT ;Classic_SimpleMat;$80.00
2026;PERURESPONSABILE.IT ;Classic_Doble;$80.00
2026;PERURESPONSABILE.IT ;Classic_Triple;$120.00
2026;PERURESPONSABILE.IT ;Classic_Guia;$70.00
2026;PERURESPONSABILE.IT ;Boutique_DobleMat_Rio;$145.00
2026;PERURESPONSABILE.IT ;Boutique_Doble_Ciudad;$130.00
2026;PERURESPONSABILE.IT ;Boutique_Guia;$120.00
2026;PERURESPONSABILE.IT ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;PERURESPONSABILE.IT ;Totos_MediaPension; $18.00 
2026;LAT PERU;Classic_SimpleMat;$75.00
2026;LAT PERU;Classic_Doble;$75.00
2026;LAT PERU;Classic_Triple;$112.50
2026;LAT PERU;Classic_Guia;$70.00
2026;LAT PERU;Boutique_DobleMat_Rio;$140.00
2026;LAT PERU;Boutique_Doble_Ciudad;$125.00
2026;LAT PERU;Boutique_Guia;$115.00
2026;LAT PERU;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;LAT PERU;Totos_MediaPension; $18.00 
2026;LATIN AMERICAN TRIPS;Classic_SimpleMat;$70.00
2026;LATIN AMERICAN TRIPS;Classic_Doble;$70.00
2026;LATIN AMERICAN TRIPS;Classic_Triple;$105.00
2026;LATIN AMERICAN TRIPS;Classic_Guia;$60.00
2026;LATIN AMERICAN TRIPS;Boutique_DobleMat_Rio;$140.00
2026;LATIN AMERICAN TRIPS;Boutique_Doble_Ciudad;$125.00
2026;LATIN AMERICAN TRIPS;Boutique_Guia;$115.00
2026;LATIN AMERICAN TRIPS;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;LATIN AMERICAN TRIPS;Totos_MediaPension; $18.00 
2026;SOLMARTOUR  PERÚ;Classic_SimpleMat;$80.00
2026;SOLMARTOUR  PERÚ;Classic_Doble;$80.00
2026;SOLMARTOUR  PERÚ;Classic_Triple;$120.00
2026;SOLMARTOUR  PERÚ;Classic_Guia;$70.00
2026;SOLMARTOUR  PERÚ;Boutique_DobleMat_Rio;$150.00
2026;SOLMARTOUR  PERÚ;Boutique_Doble_Ciudad;$135.00
2026;SOLMARTOUR  PERÚ;Boutique_Guia;$125.00
2026;SOLMARTOUR  PERÚ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;SOLMARTOUR  PERÚ;Totos_MediaPension; $18.00 
2026;HANE TOURS E.I.R.L.;Classic_SimpleMat;$75.00
2026;HANE TOURS E.I.R.L.;Classic_Doble;$75.00
2026;HANE TOURS E.I.R.L.;Classic_Triple;$112.50
2026;HANE TOURS E.I.R.L.;Classic_Guia;$70.00
2026;HANE TOURS E.I.R.L.;Boutique_DobleMat_Rio;$140.00
2026;HANE TOURS E.I.R.L.;Boutique_Doble_Ciudad;$125.00
2026;HANE TOURS E.I.R.L.;Boutique_Guia;$115.00
2026;HANE TOURS E.I.R.L.;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;HANE TOURS E.I.R.L.;Totos_MediaPension; $18.00 
2026;PERUVIAN & TRAVEL TO CUSCO;Classic_SimpleMat;$70.00
2026;PERUVIAN & TRAVEL TO CUSCO;Classic_Doble;$70.00
2026;PERUVIAN & TRAVEL TO CUSCO;Classic_Triple;$105.00
2026;PERUVIAN & TRAVEL TO CUSCO;Classic_Guia;$60.00
2026;PERUVIAN & TRAVEL TO CUSCO;Boutique_DobleMat_Rio;$140.00
2026;PERUVIAN & TRAVEL TO CUSCO;Boutique_Doble_Ciudad;$125.00
2026;PERUVIAN & TRAVEL TO CUSCO;Boutique_Guia;$115.00
2026;PERUVIAN & TRAVEL TO CUSCO;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;PERUVIAN & TRAVEL TO CUSCO;Totos_MediaPension; $18.00 
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Classic_SimpleMat;$70.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Classic_Doble;$70.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Classic_Triple;$105.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Classic_Guia;$60.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Boutique_DobleMat_Rio;$145.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Boutique_Doble_Ciudad;$130.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Boutique_Guia;$120.00
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;DISCOVER PANAMA 365  (GLOBAL TRAVEL)        ;Totos_MediaPension; $18.00 
2026;MASAI TRAVEL;Classic_SimpleMat;$80.00
2026;MASAI TRAVEL;Classic_Doble;$80.00
2026;MASAI TRAVEL;Classic_Triple;$120.00
2026;MASAI TRAVEL;Classic_Guia;$70.00
2026;MASAI TRAVEL;Boutique_DobleMat_Rio;$135.00
2026;MASAI TRAVEL;Boutique_Doble_Ciudad;$120.00
2026;MASAI TRAVEL;Boutique_Guia;$110.00
2026;MASAI TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;MASAI TRAVEL;Totos_MediaPension; $18.00 
2026;INKA YUME TRAVEL;Classic_SimpleMat;$75.00
2026;INKA YUME TRAVEL;Classic_Doble;$75.00
2026;INKA YUME TRAVEL;Classic_Triple;$112.50
2026;INKA YUME TRAVEL;Classic_Guia;$70.00
2026;INKA YUME TRAVEL;Boutique_DobleMat_Rio;$135.00
2026;INKA YUME TRAVEL;Boutique_Doble_Ciudad;$120.00
2026;INKA YUME TRAVEL;Boutique_Guia;$110.00
2026;INKA YUME TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;INKA YUME TRAVEL;Totos_MediaPension; $18.00 
2026;ALL PERU ;Classic_SimpleMat;$65.00
2026;ALL PERU ;Classic_Doble;$65.00
2026;ALL PERU ;Classic_Triple;$97.50
2026;ALL PERU ;Classic_Guia;$65.00
2026;ALL PERU ;Boutique_DobleMat_Rio;$135.00
2026;ALL PERU ;Boutique_Doble_Ciudad;$120.00
2026;ALL PERU ;Boutique_Guia;$110.00
2026;ALL PERU ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;ALL PERU ;Totos_MediaPension; $19.00 
2026;JUST TRAVEL  TUR;Classic_SimpleMat;$65.00
2026;JUST TRAVEL  TUR;Classic_Doble;$65.00
2026;JUST TRAVEL  TUR;Classic_Triple;$97.50
2026;JUST TRAVEL  TUR;Classic_Guia;$65.00
2026;JUST TRAVEL  TUR;Boutique_DobleMat_Rio;$135.00
2026;JUST TRAVEL  TUR;Boutique_Doble_Ciudad;$120.00
2026;JUST TRAVEL  TUR;Boutique_Guia;$110.00
2026;JUST TRAVEL  TUR;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;JUST TRAVEL  TUR;Totos_MediaPension; $18.00 
2026;CHULLPI EXPEDITIONS;Classic_SimpleMat;$70.00
2026;CHULLPI EXPEDITIONS;Classic_Doble;$70.00
2026;CHULLPI EXPEDITIONS;Classic_Triple;$105.00
2026;CHULLPI EXPEDITIONS;Classic_Guia;$60.00
2026;CHULLPI EXPEDITIONS;Boutique_DobleMat_Rio;$140.00
2026;CHULLPI EXPEDITIONS;Boutique_Doble_Ciudad;$130.00
2026;CHULLPI EXPEDITIONS;Boutique_Guia;$120.00
2026;CHULLPI EXPEDITIONS;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;CHULLPI EXPEDITIONS;Totos_MediaPension; $18.00 
2026;ALVAN TURISMO - BRASIL;Classic_SimpleMat;$70.00
2026;ALVAN TURISMO - BRASIL;Classic_Doble;$70.00
2026;ALVAN TURISMO - BRASIL;Classic_Triple;$105.00
2026;ALVAN TURISMO - BRASIL;Classic_Guia;$60.00
2026;ALVAN TURISMO - BRASIL;Boutique_DobleMat_Rio;$150.00
2026;ALVAN TURISMO - BRASIL;Boutique_Doble_Ciudad;$135.00
2026;ALVAN TURISMO - BRASIL;Boutique_Guia;$125.00
2026;ALVAN TURISMO - BRASIL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;ALVAN TURISMO - BRASIL;Totos_MediaPension; $18.00 
2026;AMAHUACA DMC ( AMAH PERU);Classic_SimpleMat;$70.00
2026;AMAHUACA DMC ( AMAH PERU);Classic_Doble;$70.00
2026;AMAHUACA DMC ( AMAH PERU);Classic_Triple;$105.00
2026;AMAHUACA DMC ( AMAH PERU);Classic_Guia;$60.00
2026;AMAHUACA DMC ( AMAH PERU);Boutique_DobleMat_Rio;$140.00
2026;AMAHUACA DMC ( AMAH PERU);Boutique_Doble_Ciudad;$130.00
2026;AMAHUACA DMC ( AMAH PERU);Boutique_Guia;$120.00
2026;AMAHUACA DMC ( AMAH PERU);Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;AMAHUACA DMC ( AMAH PERU);Totos_MediaPension; $18.00 
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Classic_SimpleMat;$70.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Classic_Doble;$70.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Classic_Triple;$105.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Classic_Guia;$60.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Boutique_DobleMat_Rio;$145.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Boutique_Doble_Ciudad;$130.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Boutique_Guia;$120.00
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;OPERADOR DE AVENTURA SUPERIOR EIRL;Totos_MediaPension; $18.00 
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Classic_SimpleMat;$80.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Classic_Doble;$80.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Classic_Triple;$120.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Classic_Guia;$70.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Boutique_DobleMat_Rio;$135.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Boutique_Doble_Ciudad;$120.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Boutique_Guia;$110.00
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;MACHU PICCHU TRAVEL SUDAMERICA VIAJE sac;Totos_MediaPension; $18.00 
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Classic_SimpleMat;$80.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Classic_Doble;$80.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Classic_Triple;$120.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Classic_Guia;$70.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Boutique_DobleMat_Rio;$135.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Boutique_Doble_Ciudad;$120.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Boutique_Guia;$110.00
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;ANDESFONÍA AVENTURA- MAMANI HUISA ELISA;Totos_MediaPension; $18.00 
2026;PACHATUSAN TREK;Classic_SimpleMat;$70.00
2026;PACHATUSAN TREK;Classic_Doble;$70.00
2026;PACHATUSAN TREK;Classic_Triple;$105.00
2026;PACHATUSAN TREK;Classic_Guia;$60.00
2026;PACHATUSAN TREK;Boutique_DobleMat_Rio;$150.00
2026;PACHATUSAN TREK;Boutique_Doble_Ciudad;$135.00
2026;PACHATUSAN TREK;Boutique_Guia;$125.00
2026;PACHATUSAN TREK;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;PACHATUSAN TREK;Totos_MediaPension; $18.00 
2026;DOMIRUTH PERU TRAVEL;Classic_SimpleMat;$70.00
2026;DOMIRUTH PERU TRAVEL;Classic_Doble;$70.00
2026;DOMIRUTH PERU TRAVEL;Classic_Triple;$105.00
2026;DOMIRUTH PERU TRAVEL;Classic_Guia;$60.00
2026;DOMIRUTH PERU TRAVEL;Boutique_DobleMat_Rio;$140.00
2026;DOMIRUTH PERU TRAVEL;Boutique_Doble_Ciudad;$125.00
2026;DOMIRUTH PERU TRAVEL;Boutique_Guia;$115.00
2026;DOMIRUTH PERU TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;DOMIRUTH PERU TRAVEL;Totos_MediaPension; $18.00 
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Classic_SimpleMat;$65.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Classic_Doble;$65.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Classic_Triple;$97.50
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Classic_Guia;$65.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Boutique_DobleMat_Rio;$135.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Boutique_Doble_Ciudad;$120.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Boutique_Guia;$110.00
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;AYNI COMUNIDAD S.R.L/ PACHA TRAVELS;Totos_MediaPension; $18.00 
2026;VALENCIA TRAVEL;Classic_SimpleMat;$65.00
2026;VALENCIA TRAVEL;Classic_Doble;$65.00
2026;VALENCIA TRAVEL;Classic_Triple;$97.50
2026;VALENCIA TRAVEL;Classic_Guia;$65.00
2026;VALENCIA TRAVEL;Boutique_DobleMat_Rio;$95.00
2026;VALENCIA TRAVEL;Boutique_Doble_Ciudad;$95.00
2026;VALENCIA TRAVEL;Boutique_Guia;$95.00
2026;VALENCIA TRAVEL;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;VALENCIA TRAVEL;Totos_MediaPension; $18.00 
2026;TERRES MAGIQUES ;Classic_SimpleMat;$65.00
2026;TERRES MAGIQUES ;Classic_Doble;$65.00
2026;TERRES MAGIQUES ;Classic_Triple;$97.50
2026;TERRES MAGIQUES ;Classic_Guia;$65.00
2026;TERRES MAGIQUES ;Boutique_DobleMat_Rio;$130.00
2026;TERRES MAGIQUES ;Boutique_Doble_Ciudad;$120.00
2026;TERRES MAGIQUES ;Boutique_Guia;$105.00
2026;TERRES MAGIQUES ;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;TERRES MAGIQUES ;Totos_MediaPension; $18.00 
2026;INSPIRATION PERU BY TUCANO;Classic_SimpleMat;$80.00
2026;INSPIRATION PERU BY TUCANO;Classic_Doble;$80.00
2026;INSPIRATION PERU BY TUCANO;Classic_Triple;$120.00
2026;INSPIRATION PERU BY TUCANO;Classic_Guia;$70.00
2026;INSPIRATION PERU BY TUCANO;Boutique_DobleMat_Rio;$140.00
2026;INSPIRATION PERU BY TUCANO;Boutique_Doble_Ciudad;$125.00
2026;INSPIRATION PERU BY TUCANO;Boutique_Guia;$115.00
2026;INSPIRATION PERU BY TUCANO;Totos_AlmuerzoCena_MenuBuffet;$22.00 
2026;INSPIRATION PERU BY TUCANO;Totos_MediaPension; $18.00 
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Classic_SimpleMat;$70.00
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Classic_Doble;$70.00
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Classic_Triple;$105.00
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Classic_Guia;$60.00
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Boutique_DobleMat_Rio;$135.00
2026;SAUCO TRAVEL SAC/ INCA EXPERTE;Boutique_Doble_Ciudad;$120.00
